id_cliente,monto_solicitado,antiguedad_empresa_meses,rubro,estado_empresa,id_ejecutivo_venta,score_equifax,consultas_equifax_ultimos_6m,unidad_gestion_asignada,tasa_interes_asignada,target_default
16930,15372.0,41,Servicios,Activa,567,510.0,4.0,Comercial_Sur,20.71,0
16931,19421.0,97,Manufactura,Activa,819,382.0,5.0,Comercial_Norte,22.33,0
16932,71864.0,20,Comercio,Activa,758,597.0,2.0,Comercial_Digital,19.17,0
16933,44267.0,33,Agricultura,Activa,943,634.0,7.0,Comercial_Norte,15.58,0
16934,36036.0,40,Manufactura,Activa,692,567.0,4.0,Comercial_Digital,18.96,0
16935,73363.0,99,Servicios,Activa,197,611.0,3.0,Comercial_Digital,15.96,0
16936,53342.0,34,Comercio,Activa,510,705.0,6.0,Comercial_Digital,15.2,0
16937,115526.0,62,Servicios,Activa,396,564.0,4.0,Comercial_Sur,19.49,0
16938,25137.0,100,Manufactura,Activa,479,507.0,4.0,Unidad_Activos_Especiales,19.77,1
16939,25753.0,91,Manufactura,Activa,573,598.0,5.0,Comercial_Norte,19.38,0
16940,12824.0,19,Servicios,Activa,853,569.0,4.0,Comercial_Digital,18.3,0
16941,25766.0,43,Manufactura,Activa,901,569.0,3.0,Comercial_Digital,19.71,0
16942,78576.0,69,Tecnología,Activa,120,771.0,,Comercial_Sur,15.73,0
16943,102743.0,63,Comercio,Activa,781,613.0,1.0,Comercial_Digital,16.9,0
16944,78295.0,93,Servicios,Activa,204,570.0,3.0,Comercial_Sur,19.42,0
16945,8644.0,10,Manufactura,Activa,678,738.0,8.0,Comercial_Digital,15.92,0
16946,86380.0,119,Servicios,Activa,199,709.0,4.0,Comercial_Norte,16.63,0
16947,8343.0,104,Comercio,Activa,576,662.0,1.0,Comercial_Sur,18.18,0
16948,74495.0,13,Manufactura,Activa,848,539.0,6.0,Comercial_Sur,21.25,0
16949,27059.0,93,Agricultura,Activa,863,873.0,3.0,Comercial_Digital,13.56,0
16950,63706.0,5,Servicios,Activa,182,443.0,2.0,Comercial_Norte,20.96,0
16951,12507.0,58,Servicios,Activa,632,422.0,6.0,Comercial_Digital,20.56,0
16952,92682.0,59,Comercio,Activa,815,638.0,6.0,Comercial_Sur,16.75,0
16953,11249.0,76,Comercio,Activa,570,564.0,7.0,Comercial_Digital,18.42,0
16954,21274.0,59,Manufactura,Activa,786,352.0,2.0,Comercial_Norte,22.53,0
16955,16342.0,77,Servicios,Activa,767,586.0,4.0,Comercial_Sur,18.99,0
16956,8925.0,86,Comercio,Activa,802,608.0,3.0,Comercial_Norte,16.42,0
16957,39168.0,104,Comercio,Activa,922,583.0,2.0,Comercial_Norte,17.99,0
16958,154025.0,15,Comercio,Activa,623,630.0,5.0,Comercial_Sur,19.24,0
16959,306669.0,77,Servicios,Activa,997,553.0,6.0,Comercial_Norte,17.2,0
16960,39251.0,1,Comercio,Activa,897,516.0,,Unidad_Activos_Especiales,17.92,1
16961,88729.0,118,Comercio,Activa,367,731.0,4.0,Comercial_Norte,17.19,0
16962,43725.0,38,Comercio,Activa,842,696.0,4.0,Comercial_Norte,16.29,0
16963,54128.0,107,Manufactura,Activa,266,579.0,6.0,Comercial_Digital,16.34,0
16964,27620.0,109,Comercio,Activa,373,655.0,4.0,Comercial_Digital,16.99,0
16965,42449.0,53,Servicios,Activa,989,687.0,4.0,Comercial_Digital,16.12,0
16966,55825.0,52,Servicios,Activa,348,506.0,6.0,Comercial_Digital,18.57,0
16967,22862.0,1,Servicios,Activa,481,633.0,4.0,Comercial_Norte,19.8,0
16968,34132.0,11,Servicios,Activa,891,616.0,3.0,Comercial_Norte,15.97,0
16969,34657.0,58,Servicios,Activa,751,666.0,2.0,Comercial_Norte,16.36,0
16970,70342.0,107,Comercio,Activa,437,436.0,3.0,Comercial_Norte,20.65,1
16971,15478.0,40,Servicios,Activa,745,597.0,,Comercial_Norte,16.47,0
16972,34849.0,86,Comercio,Activa,875,525.0,1.0,Comercial_Sur,20.33,0
16973,167645.0,99,Comercio,Activa,156,633.0,5.0,Comercial_Norte,16.68,0
16974,92157.0,60,Agricultura,Activa,404,517.0,1.0,Comercial_Digital,18.06,0
16975,106867.0,115,Manufactura,Activa,242,545.0,2.0,Comercial_Norte,19.45,0
16976,37032.0,44,Comercio,Activa,847,542.0,5.0,Unidad_Activos_Especiales,19.46,1
16977,46948.0,6,Servicios,Activa,618,506.0,3.0,Comercial_Norte,19.4,0
16978,80966.0,28,Tecnología,Activa,320,438.0,4.0,Comercial_Sur,19.47,0
16979,126526.0,31,Comercio,Activa,157,634.0,4.0,Unidad_Activos_Especiales,17.0,1
16980,7621.0,119,Agricultura,Activa,408,466.0,7.0,Comercial_Norte,20.04,1
16981,12678.0,8,Servicios,Activa,304,460.0,4.0,Comercial_Sur,19.24,0
16982,103524.0,5,Servicios,Activa,544,489.0,2.0,Comercial_Digital,21.07,0
16983,29100.0,106,Tecnología,Activa,323,590.0,5.0,Comercial_Sur,19.97,0
16984,21218.0,54,Comercio,Activa,751,688.0,,Unidad_Activos_Especiales,15.32,1
16985,13315.0,112,Comercio,Activa,211,586.0,6.0,Comercial_Sur,19.86,0
16986,23295.0,108,Comercio,Activa,636,658.0,6.0,Comercial_Norte,16.92,0
16987,11827.0,17,Manufactura,Activa,758,562.0,5.0,Comercial_Digital,17.18,0
16988,193470.0,38,Comercio,Activa,909,619.0,6.0,Comercial_Norte,18.2,0
16989,35669.0,9,Comercio,Activa,346,579.0,6.0,Comercial_Digital,18.0,0
16990,34670.0,74,Servicios,Activa,179,657.0,4.0,Comercial_Digital,17.56,0
16991,58131.0,84,Comercio,Activa,623,487.0,4.0,Comercial_Norte,20.61,0
16992,78423.0,78,Comercio,Activa,799,608.0,4.0,Comercial_Sur,18.55,0
16993,77398.0,14,Comercio,Activa,647,615.0,3.0,Comercial_Digital,17.05,0
16994,85725.0,26,Manufactura,Activa,251,640.0,3.0,Comercial_Sur,19.15,0
16995,21924.0,93,Agricultura,Activa,900,465.0,,Comercial_Digital,19.67,0
16996,28616.0,113,Servicios,Activa,519,552.0,4.0,Comercial_Norte,19.5,0
16997,67186.0,62,Comercio,Activa,231,660.0,5.0,Comercial_Sur,17.84,0
16998,23815.0,91,Servicios,Activa,582,623.0,3.0,Comercial_Norte,18.02,0
16999,36167.0,25,Comercio,Activa,533,773.0,1.0,Comercial_Digital,15.84,0
17000,49962.0,80,Agricultura,Activa,155,547.0,7.0,Comercial_Norte,17.82,0
17001,68060.0,36,Servicios,Activa,217,401.0,1.0,Comercial_Digital,20.64,0
17002,8759.0,98,Comercio,Activa,469,553.0,6.0,Comercial_Sur,17.69,0
17003,64331.0,80,Comercio,Activa,363,334.0,3.0,Comercial_Sur,22.93,0
17004,30122.0,33,Servicios,Activa,800,670.0,4.0,Comercial_Norte,16.46,0
17005,63957.0,3,Manufactura,Activa,619,600.0,5.0,Comercial_Norte,17.59,0
17006,67612.0,87,Agricultura,Activa,746,640.0,3.0,Comercial_Sur,16.85,0
17007,131443.0,11,Comercio,Activa,971,586.0,1.0,Unidad_Activos_Especiales,17.71,1
17008,107233.0,112,Manufactura,En_Quiebra,508,704.0,,Comercial_Norte,16.3,0
17009,106645.0,58,Comercio,Activa,134,341.0,5.0,Comercial_Sur,21.52,0
17010,115259.0,64,Comercio,Activa,690,396.0,4.0,Comercial_Digital,21.25,0
17011,45849.0,18,Comercio,Activa,757,524.0,6.0,Comercial_Norte,18.95,0
17012,37263.0,47,Comercio,Activa,366,570.0,5.0,Comercial_Norte,17.11,0
17013,73003.0,105,Comercio,Activa,321,620.0,4.0,Comercial_Sur,18.48,0
17014,65229.0,44,Comercio,Activa,512,612.0,4.0,Comercial_Digital,18.1,0
17015,28360.0,93,Agricultura,Activa,698,618.0,-0.0,Comercial_Digital,18.46,0
17016,50204.0,59,Comercio,Activa,354,444.0,5.0,Comercial_Norte,20.38,0
17017,35310.0,50,Servicios,Activa,709,521.0,2.0,Comercial_Norte,19.65,0
17018,18340.0,69,Servicios,Activa,566,568.0,,Comercial_Digital,17.3,0
17019,101963.0,88,Tecnología,Activa,883,585.0,3.0,Comercial_Norte,17.77,0
17020,37955.0,29,Comercio,Activa,617,550.0,,Comercial_Digital,19.34,0
17021,187019.0,93,Comercio,Activa,332,625.0,4.0,Comercial_Norte,17.17,0
17022,9893.0,90,Tecnología,Activa,114,486.0,3.0,Comercial_Norte,21.04,0
17023,23262.0,104,Servicios,Activa,428,552.0,7.0,Comercial_Sur,20.18,0
17024,37276.0,67,Comercio,Activa,640,580.0,-0.0,Comercial_Norte,18.57,1
17025,90211.0,2,Comercio,Activa,291,550.0,2.0,Unidad_Activos_Especiales,18.81,1
17026,49990.0,25,Comercio,Activa,845,563.0,2.0,Comercial_Digital,20.6,0
17027,46554.0,19,Servicios,Activa,677,565.0,6.0,Comercial_Norte,15.98,0
17028,14738.0,40,Manufactura,Activa,978,552.0,4.0,Comercial_Norte,19.07,0
17029,14392.0,2,Servicios,Activa,196,566.0,5.0,Comercial_Sur,19.53,0
17030,47005.0,83,Agricultura,Activa,329,480.0,2.0,Unidad_Activos_Especiales,18.08,1
17031,12194.0,65,Servicios,Activa,314,564.0,2.0,Comercial_Digital,17.69,0
17032,23730.0,62,Comercio,Activa,731,630.0,4.0,Comercial_Norte,18.51,0
17033,54216.0,91,Comercio,Activa,240,627.0,7.0,Comercial_Norte,17.44,0
17034,16550.0,54,Comercio,Activa,567,469.0,5.0,Comercial_Sur,20.47,0
17035,131175.0,45,Comercio,Activa,170,779.0,2.0,Comercial_Digital,13.34,0
17036,96679.0,119,Tecnología,Activa,924,476.0,,Unidad_Activos_Especiales,18.4,1
17037,10331.0,116,Comercio,Activa,790,647.0,5.0,Comercial_Digital,16.79,0
17038,17225.0,49,Servicios,Activa,824,493.0,1.0,Comercial_Sur,20.85,0
17039,5834.0,99,Comercio,Activa,639,746.0,3.0,Comercial_Digital,16.51,0
17040,19417.0,105,Comercio,Activa,961,654.0,4.0,Comercial_Sur,16.23,0
17041,67044.0,69,Servicios,Activa,762,638.0,8.0,Comercial_Sur,16.58,0
17042,26079.0,38,Servicios,Activa,224,582.0,4.0,Comercial_Norte,18.88,0
17043,52504.0,4,Comercio,Activa,440,416.0,7.0,Comercial_Digital,20.87,0
17044,10744.0,17,Agricultura,Activa,980,766.0,3.0,Comercial_Norte,15.91,0
17045,68760.0,53,Servicios,Activa,356,685.0,5.0,Comercial_Sur,16.29,0
17046,23293.0,85,Comercio,Activa,963,568.0,1.0,Comercial_Sur,17.94,0
17047,36671.0,53,Manufactura,Activa,443,648.0,5.0,Comercial_Sur,17.23,0
17048,33715.0,112,Comercio,Activa,298,469.0,3.0,Comercial_Digital,19.21,0
17049,13131.0,31,Servicios,Activa,262,409.0,3.0,Comercial_Norte,20.11,0
17050,14437.0,112,Servicios,Activa,391,602.0,5.0,Comercial_Sur,16.16,0
17051,78766.0,22,Manufactura,Activa,625,520.0,6.0,Comercial_Digital,18.68,0
17052,49971.0,11,Comercio,Activa,283,552.0,5.0,Comercial_Sur,17.53,0
17053,84123.0,34,Agricultura,Activa,161,525.0,,Unidad_Activos_Especiales,18.46,1
17054,47086.0,113,Servicios,Activa,714,481.0,4.0,Comercial_Sur,19.63,0
17055,40717.0,15,Manufactura,Activa,954,592.0,5.0,Comercial_Norte,18.9,0
17056,9129.0,114,Tecnología,Activa,608,490.0,5.0,Comercial_Sur,19.39,0
17057,29252.0,10,Manufactura,Activa,241,701.0,5.0,Comercial_Sur,16.57,0
17058,35529.0,102,Comercio,Activa,289,590.0,4.0,Comercial_Norte,17.75,0
17059,173249.0,96,Servicios,Activa,729,653.0,2.0,Comercial_Norte,17.35,0
17060,62917.0,53,Agricultura,Activa,828,423.0,5.0,Comercial_Sur,20.55,0
17061,124101.0,48,Servicios,Activa,633,659.0,1.0,Comercial_Norte,15.08,0
17062,58573.0,31,Servicios,Activa,592,750.0,6.0,Comercial_Norte,15.55,0
17063,20557.0,37,Comercio,Activa,724,612.0,6.0,Comercial_Norte,17.71,0
17064,39883.0,108,Manufactura,Activa,712,582.0,3.0,Unidad_Activos_Especiales,18.55,1
17065,43870.0,28,Manufactura,Activa,128,576.0,3.0,Comercial_Digital,17.55,0
17066,17132.0,31,Agricultura,Activa,555,638.0,0.0,Comercial_Digital,17.04,0
17067,26702.0,70,Manufactura,Activa,686,760.0,4.0,Comercial_Sur,16.31,0
17068,30804.0,14,Agricultura,Activa,449,825.0,5.0,Comercial_Digital,13.86,0
17069,131202.0,87,Comercio,Activa,798,632.0,5.0,Comercial_Norte,16.92,0
17070,6873.0,16,Manufactura,Activa,953,498.0,5.0,Comercial_Digital,20.91,0
17071,95288.0,25,Tecnología,Activa,626,662.0,,Comercial_Sur,16.08,0
17072,17164.0,39,Manufactura,Activa,760,406.0,6.0,Unidad_Activos_Especiales,19.09,1
17073,12117.0,66,Servicios,Activa,210,538.0,2.0,Comercial_Sur,19.78,0
17074,93335.0,38,Agricultura,Activa,700,549.0,2.0,Comercial_Digital,17.2,0
17075,65220.0,41,Comercio,Activa,346,804.0,1.0,Comercial_Norte,14.72,0
17076,99073.0,103,Comercio,Activa,944,743.0,3.0,Comercial_Norte,16.19,0
17077,68910.0,98,Tecnología,Activa,170,652.0,,Unidad_Activos_Especiales,18.06,1
17078,188693.0,115,Servicios,Activa,212,682.0,-1.0,Comercial_Digital,17.33,0
17079,56782.0,40,Comercio,Activa,565,439.0,3.0,Unidad_Activos_Especiales,19.41,1
17080,32042.0,107,Comercio,Activa,495,624.0,6.0,Comercial_Digital,19.17,0
17081,47779.0,64,Manufactura,Activa,928,714.0,,Comercial_Norte,15.94,1
17082,98201.0,89,Manufactura,Activa,146,645.0,5.0,Comercial_Digital,16.46,0
17083,19467.0,100,Comercio,Activa,893,703.0,5.0,Comercial_Digital,17.38,0
17084,21558.0,16,Servicios,Activa,680,439.0,3.0,Comercial_Sur,19.46,0
17085,28363.0,82,Manufactura,Activa,342,672.0,4.0,Comercial_Norte,17.28,0
17086,6743.0,77,Tecnología,Activa,555,495.0,3.0,Comercial_Digital,19.19,0
17087,40557.0,59,Servicios,Activa,282,578.0,4.0,Comercial_Sur,17.96,0
17088,8031.0,101,Servicios,Activa,424,742.0,10.0,Comercial_Sur,18.28,0
17089,37890.0,91,Servicios,Activa,441,565.0,,Unidad_Activos_Especiales,18.65,1
17090,72565.0,98,Servicios,Activa,683,682.0,6.0,Comercial_Sur,14.52,0
17091,24798.0,11,Comercio,Activa,502,512.0,3.0,Unidad_Activos_Especiales,17.75,1
17092,138925.0,1,Comercio,Activa,773,407.0,7.0,Comercial_Sur,21.13,0
17093,11289.0,13,Servicios,Activa,862,506.0,5.0,Comercial_Digital,17.97,0
17094,94184.0,30,Comercio,Activa,802,668.0,3.0,Comercial_Norte,16.34,0
17095,62324.0,69,Comercio,Activa,737,563.0,,Unidad_Activos_Especiales,19.36,1
17096,9202.0,18,Tecnología,Activa,277,766.0,5.0,Comercial_Sur,15.33,0
17097,317628.0,78,Comercio,Activa,340,613.0,7.0,Comercial_Norte,18.51,0
17098,34510.0,13,Comercio,Activa,884,511.0,6.0,Comercial_Norte,20.56,0
17099,17998.0,32,Servicios,Activa,732,597.0,3.0,Comercial_Norte,18.73,0
17100,11782.0,71,Comercio,Activa,180,700.0,5.0,Comercial_Norte,15.56,0
17101,30454.0,72,Servicios,Activa,946,424.0,7.0,Comercial_Norte,21.46,0
17102,32796.0,50,Comercio,Activa,394,635.0,5.0,Comercial_Digital,18.27,0
17103,39423.0,71,Servicios,Activa,712,474.0,4.0,Comercial_Norte,19.83,0
17104,28617.0,116,Manufactura,Activa,258,616.0,1.0,Comercial_Norte,16.84,0
17105,60269.0,113,Servicios,Activa,505,673.0,6.0,Comercial_Digital,16.93,0
17106,26633.0,80,Comercio,Activa,157,655.0,4.0,Comercial_Sur,17.31,0
17107,7724.0,107,Manufactura,Activa,636,734.0,3.0,Comercial_Norte,14.81,0
17108,32225.0,31,Comercio,Activa,374,625.0,5.0,Comercial_Digital,18.49,0
17109,5464.0,51,Servicios,Activa,153,651.0,6.0,Comercial_Digital,16.84,0
17110,48195.0,27,Servicios,Activa,298,655.0,2.0,Comercial_Sur,17.14,0
17111,16590.0,60,Manufactura,Activa,101,433.0,2.0,Unidad_Activos_Especiales,20.87,1
17112,41386.0,33,Servicios,Activa,434,587.0,5.0,Comercial_Norte,18.38,0
17113,103908.0,53,Comercio,Activa,121,354.0,6.0,Comercial_Sur,21.57,0
17114,17001.0,93,Servicios,Activa,593,638.0,3.0,Comercial_Digital,16.44,0
17115,84881.0,72,Servicios,Activa,265,325.0,4.0,Comercial_Digital,23.6,0
17116,25675.0,33,Manufactura,Activa,216,685.0,3.0,Comercial_Digital,18.1,0
17117,147643.0,41,Comercio,Activa,874,765.0,6.0,Comercial_Sur,16.6,0
17118,27116.0,19,Manufactura,Activa,972,580.0,5.0,Unidad_Activos_Especiales,18.3,1
17119,18539.0,85,Comercio,Activa,442,665.0,2.0,Comercial_Digital,17.57,0
17120,62931.0,41,Manufactura,Activa,677,720.0,7.0,Comercial_Norte,15.12,0
17121,25626.0,85,Comercio,Activa,983,557.0,11.0,Comercial_Norte,18.61,0
17122,18524.0,89,Manufactura,Activa,388,473.0,0.0,Comercial_Digital,18.18,0
17123,24778.0,42,Manufactura,Activa,437,591.0,5.0,Comercial_Norte,17.54,0
17124,35042.0,23,Servicios,Activa,220,524.0,1.0,Comercial_Digital,19.68,0
17125,106271.0,75,Servicios,Activa,975,608.0,3.0,Comercial_Digital,18.88,0
17126,7729.0,33,Manufactura,Activa,234,625.0,1.0,Comercial_Norte,16.69,0
17127,36992.0,20,Servicios,Activa,414,552.0,7.0,Comercial_Norte,17.92,0
17128,59870.0,25,Manufactura,Activa,827,529.0,3.0,Comercial_Sur,19.45,0
17129,42394.0,90,Manufactura,Activa,603,385.0,6.0,Comercial_Norte,19.41,0
17130,103559.0,104,Comercio,Activa,366,583.0,4.0,Comercial_Norte,19.69,0
17131,34219.0,52,Comercio,Activa,239,556.0,7.0,Comercial_Norte,17.75,0
17132,31331.0,12,Tecnología,Activa,757,563.0,2.0,Comercial_Norte,18.38,0
17133,58330.0,32,Agricultura,Activa,584,673.0,-0.0,Comercial_Digital,17.55,0
17134,39319.0,33,Servicios,Activa,484,797.0,3.0,Comercial_Norte,14.82,0
17135,26574.0,74,Comercio,Activa,220,564.0,3.0,Comercial_Digital,18.15,0
17136,54881.0,68,Agricultura,Activa,356,569.0,,Unidad_Activos_Especiales,18.92,1
17137,21547.0,15,Manufactura,Activa,894,625.0,5.0,Comercial_Sur,17.09,0
17138,22271.0,51,Tecnología,Activa,346,713.0,5.0,Comercial_Digital,16.57,0
17139,23804.0,6,Comercio,Activa,684,509.0,7.0,Comercial_Norte,19.32,0
17140,107200.0,91,Comercio,Activa,548,506.0,6.0,Comercial_Sur,18.17,0
17141,2761.0,69,Servicios,Activa,943,518.0,3.0,Comercial_Sur,20.46,0
17142,49835.0,69,Agricultura,Activa,419,303.0,2.0,Unidad_Activos_Especiales,22.07,1
17143,37325.0,82,Tecnología,Activa,660,595.0,1.0,Comercial_Digital,18.52,0
17144,9465.0,92,Comercio,Activa,819,495.0,4.0,Comercial_Digital,18.74,0
17145,46527.0,35,Comercio,Activa,980,625.0,4.0,Comercial_Sur,15.69,0
17146,53136.0,86,Comercio,Activa,861,361.0,5.0,Comercial_Digital,22.64,0
17147,58204.0,34,Agricultura,Activa,262,594.0,1.0,Comercial_Digital,18.08,0
17148,4353.0,63,Servicios,Activa,268,574.0,4.0,Comercial_Sur,18.55,0
17149,108349.0,68,Agricultura,Activa,646,546.0,5.0,Comercial_Sur,18.85,0
17150,20127.0,18,Servicios,Activa,691,630.0,,Unidad_Activos_Especiales,19.65,1
17151,62897.0,105,Comercio,Activa,403,520.0,5.0,Comercial_Sur,19.96,0
17152,65700.0,115,Servicios,Activa,781,630.0,4.0,Comercial_Sur,18.18,0
17153,18009.0,26,Servicios,Activa,555,537.0,6.0,Comercial_Sur,18.35,0
17154,61597.0,106,Servicios,Activa,851,766.0,7.0,Comercial_Norte,15.32,0
17155,26678.0,86,Agricultura,Activa,947,586.0,4.0,Comercial_Norte,18.21,0
17156,6925.0,111,Servicios,Activa,873,668.0,6.0,Comercial_Norte,17.58,0
17157,92429.0,97,Manufactura,Activa,455,661.0,1.0,Comercial_Sur,16.79,0
17158,19535.0,61,Comercio,Activa,987,715.0,3.0,Comercial_Norte,15.92,0
17159,18332.0,107,Servicios,Activa,450,615.0,5.0,Comercial_Sur,18.57,0
17160,26306.0,78,Servicios,Activa,210,398.0,3.0,Unidad_Activos_Especiales,22.61,1
17161,45152.0,95,Comercio,Activa,703,644.0,3.0,Comercial_Norte,15.16,0
17162,34689.0,74,Comercio,Activa,390,628.0,2.0,Comercial_Digital,18.43,0
17163,56300.0,115,Manufactura,Activa,372,296.0,7.0,Comercial_Sur,22.28,0
17164,12437.0,88,Comercio,Activa,786,433.0,2.0,Comercial_Digital,21.1,0
17165,20052.0,85,Comercio,Activa,385,671.0,6.0,Comercial_Norte,16.78,0
17166,33097.0,48,Comercio,Activa,855,742.0,3.0,Comercial_Norte,15.49,0
17167,165762.0,72,Agricultura,Activa,108,592.0,5.0,Comercial_Sur,18.2,0
17168,33155.0,96,Manufactura,Activa,890,681.0,3.0,Comercial_Norte,15.35,0
17169,86524.0,31,Manufactura,Activa,144,611.0,3.0,Comercial_Digital,16.8,0
17170,37453.0,34,Comercio,Activa,164,604.0,5.0,Comercial_Digital,17.47,0
17171,24663.0,87,Comercio,Activa,239,586.0,5.0,Comercial_Norte,18.24,0
17172,29811.0,89,Comercio,Activa,436,608.0,6.0,Comercial_Norte,19.1,0
17173,31738.0,7,Servicios,Activa,785,639.0,4.0,Comercial_Sur,18.19,0
17174,58860.0,83,Manufactura,Activa,772,560.0,6.0,Comercial_Digital,18.38,0
17175,109064.0,7,Comercio,Activa,739,725.0,4.0,Comercial_Norte,14.98,0
17176,48424.0,47,Servicios,Activa,377,500.0,,Comercial_Digital,19.53,0
17177,93870.0,8,Comercio,Activa,109,770.0,6.0,Comercial_Sur,15.9,0
17178,16784.0,78,Comercio,Activa,445,578.0,,Comercial_Digital,17.84,0
17179,26064.0,1,Manufactura,Activa,497,525.0,4.0,Unidad_Activos_Especiales,18.85,1
17180,20344.0,77,Manufactura,Activa,316,537.0,2.0,Comercial_Digital,20.11,0
17181,46703.0,3,Comercio,Activa,594,571.0,3.0,Unidad_Activos_Especiales,18.59,1
17182,27251.0,53,Agricultura,Activa,750,562.0,5.0,Comercial_Norte,18.58,0
17183,65109.0,92,Comercio,Activa,502,552.0,2.0,Comercial_Sur,18.67,0
17184,17244.0,38,Agricultura,Activa,334,661.0,4.0,Comercial_Digital,18.39,0
17185,37587.0,51,Servicios,Activa,406,716.0,,Comercial_Digital,14.37,0
17186,62912.0,15,Servicios,Activa,127,496.0,8.0,Comercial_Digital,19.98,0
17187,6959.0,100,Servicios,Activa,382,683.0,5.0,Comercial_Norte,14.88,0
17188,198254.0,117,Agricultura,Activa,607,725.0,3.0,Comercial_Norte,15.64,0
17189,28954.0,67,Comercio,Activa,858,424.0,7.0,Comercial_Digital,18.93,0
17190,7187.0,64,Servicios,Activa,249,515.0,2.0,Comercial_Norte,19.66,0
17191,41212.0,68,Comercio,Activa,252,722.0,3.0,Comercial_Norte,14.07,0
17192,37300.0,5,Agricultura,Activa,886,637.0,5.0,Comercial_Norte,15.9,0
17193,34013.0,114,Comercio,Activa,547,771.0,,Comercial_Sur,15.37,0
17194,80254.0,90,Servicios,Activa,362,512.0,,Unidad_Activos_Especiales,19.33,1
17195,66036.0,89,Servicios,Activa,348,547.0,5.0,Comercial_Norte,20.36,0
17196,46088.0,10,Servicios,Activa,748,736.0,5.0,Comercial_Norte,17.62,0
17197,52059.0,8,Comercio,Activa,729,516.0,4.0,Comercial_Digital,17.84,0
17198,33407.0,12,Comercio,Activa,514,576.0,3.0,Comercial_Sur,17.75,0
17199,150301.0,64,Comercio,Activa,809,656.0,6.0,Comercial_Digital,16.71,0
17200,11122.0,118,Tecnología,Activa,929,666.0,-0.0,Comercial_Norte,17.99,0
17201,40608.0,59,Comercio,Activa,416,520.0,4.0,Comercial_Norte,18.82,0
17202,38255.0,67,Tecnología,Activa,273,626.0,3.0,Comercial_Digital,15.69,0
17203,69607.0,91,Servicios,Activa,344,571.0,4.0,Comercial_Norte,19.23,0
17204,18489.0,50,Comercio,Activa,441,432.0,3.0,Comercial_Sur,19.99,0
17205,9001.0,23,Comercio,Activa,108,554.0,2.0,Comercial_Sur,20.25,0
17206,41170.0,40,Servicios,En_Quiebra,578,437.0,3.0,Comercial_Norte,20.84,0
17207,45478.0,97,Servicios,Activa,121,464.0,,Unidad_Activos_Especiales,20.84,1
17208,119573.0,78,Servicios,Activa,920,480.0,4.0,Comercial_Norte,20.48,0
17209,13144.0,118,Comercio,Activa,376,607.0,4.0,Unidad_Activos_Especiales,16.88,1
17210,91469.0,87,Comercio,Activa,866,630.0,5.0,Comercial_Norte,15.46,0
17211,241333.0,95,Comercio,Activa,184,754.0,7.0,Comercial_Sur,17.32,0
17212,26844.0,77,Manufactura,Activa,152,508.0,,Comercial_Digital,20.05,0
17213,12929.0,76,Servicios,Activa,673,612.0,2.0,Comercial_Sur,16.76,0
17214,26224.0,99,Servicios,Activa,797,490.0,6.0,Comercial_Sur,17.05,0
17215,36725.0,18,Comercio,Activa,160,537.0,5.0,Comercial_Digital,20.37,0
17216,57013.0,21,Manufactura,Activa,774,560.0,2.0,Comercial_Sur,18.81,0
17217,22627.0,109,Comercio,Activa,954,797.0,4.0,Comercial_Norte,16.25,0
17218,126015.0,111,Tecnología,Activa,523,636.0,5.0,Comercial_Sur,17.9,0
17219,14889.0,106,Servicios,Activa,181,517.0,2.0,Unidad_Activos_Especiales,18.6,1
17220,9033.0,1,Comercio,Activa,670,708.0,3.0,Comercial_Norte,15.76,0
17221,88024.0,38,Manufactura,Activa,954,667.0,,Comercial_Sur,16.91,0
17222,5886.0,41,Manufactura,Activa,868,594.0,3.0,Comercial_Digital,18.02,0
17223,30844.0,42,Manufactura,Activa,598,668.0,1.0,Comercial_Sur,15.92,0
17224,439831.0,111,Comercio,Activa,271,569.0,9.0,Comercial_Sur,18.33,0
17225,35967.0,9,Tecnología,Activa,157,899.0,3.0,Comercial_Sur,14.32,0
17226,14815.0,23,Comercio,Activa,311,722.0,3.0,Comercial_Norte,16.18,0
17227,34686.0,78,Comercio,Activa,281,559.0,3.0,Comercial_Norte,19.23,0
17228,34869.0,11,Comercio,Activa,819,676.0,4.0,Comercial_Digital,17.18,0
17229,41296.0,71,Comercio,Activa,892,655.0,5.0,Comercial_Digital,18.35,0
17230,61686.0,31,Comercio,Activa,508,628.0,2.0,Comercial_Sur,18.06,0
17231,15815.0,88,Servicios,Activa,585,651.0,6.0,Comercial_Digital,16.29,0
17232,140090.0,26,Comercio,Activa,106,519.0,1.0,Comercial_Sur,17.76,0
17233,44183.0,30,Servicios,Activa,529,556.0,3.0,Comercial_Norte,20.5,0
17234,64954.0,34,Comercio,Activa,435,766.0,6.0,Comercial_Sur,14.55,0
17235,21971.0,46,Comercio,Activa,729,620.0,5.0,Comercial_Sur,17.44,0
17236,101631.0,102,Comercio,Activa,646,530.0,-2.0,Comercial_Sur,18.99,0
17237,29565.0,69,Servicios,Activa,194,586.0,4.0,Comercial_Sur,17.59,0
17238,45344.0,5,Servicios,Activa,100,547.0,4.0,Comercial_Digital,19.9,0
17239,17215.0,61,Servicios,Activa,503,690.0,4.0,Comercial_Sur,16.68,0
17240,16358.0,83,Agricultura,Activa,852,544.0,3.0,Comercial_Norte,17.28,0
